breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_muscle_lower_limb	90	-0.211237	-0.119582	-0.200325	-0.237664	-0.207588	-0.221252	-0.233442	-0.208148	-0.214554	-0.201622	-0.210107	-0.208545	-0.18608	-0.190477	-0.205127	-0.202348	-0.20016	-0.179194	-0.176502	-0.174152	-0.21454	-0.202635	-0.218144	-0.187344	-0.192712	-0.186077	-0.26385	-0.256303	-0.258526
fetal_muscle_lower_limb	100	-0.223833	-0.125059	-0.200758	-0.209582	-0.219679	-0.219734	-0.231549	-0.218707	-0.238422	-0.200183	-0.204133	-0.202711	-0.213109	-0.202639	-0.195696	-0.210661	-0.186448	-0.161284	-0.176025	-0.16954	-0.221555	-0.193699	-0.216412	-0.187566	-0.173951	-0.18167	-0.24998	-0.263009	-0.252733

fetal_muscle_trunk	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_muscle_trunk	10	-0.10642	-0.130648	-0.196052	-0.199155	-0.192069	-0.203524	-0.19834	-0.195602	-0.187628	-0.209939	-0.194686	-0.193879	-0.182435	-0.204118	-0.189712	-0.19335	-0.193333	-0.189449	-0.191342	-0.201166	-0.184467	-0.19571	-0.175853	-0.206496	-0.194291	-0.202725	-0.197946	-0.218666	-0.1943
fetal_muscle_trunk	20	-0.164499	-0.161582	-0.230743	-0.23165	-0.225711	-0.222498	-0.222993	-0.223431	-0.2189	-0.221212	-0.211913	-0.216586	-0.214877	-0.22195	-0.215703	-0.212136	-0.212134	-0.200732	-0.173569	-0.186235	-0.218931	-0.223502	-0.201495	-0.214101	-0.224485	-0.220254	-0.279787	-0.26051	-0.225525
fetal_muscle_trunk	30	-0.168327	-0.165844	-0.235834	-0.236913	-0.230301	-0.225932	-0.217573	-0.23077	-0.225887	-0.217492	-0.230022	-0.225686	-0.221966	-0.21854	-0.217232	-0.225045	-0.216306	-0.193839	-0.191796	-0.197313	-0.232455	-0.232489	-0.198446	-0.210702	-0.222791	-0.201834	-0.289047	-0.266156	-0.245649
fetal_muscle_trunk	40	-0.174353	-0.156291	-0.241093	-0.243349	-0.220204	-0.227296	-0.23325100000000001	-0.213102	-0.226255	-0.21996	-0.22118	-0.229848	-0.186192	-0.223009	-0.209198	-0.21244	-0.217685	-0.174087	-0.174332	-0.174285	-0.227815	-0.228967	-0.186194	-0.207601	-0.226002	-0.202985	-0.295132	-0.276584	-0.246222
fetal_muscle_trunk	50	-0.174845	-0.152205	-0.238195	-0.238335	-0.227712	-0.231489	-0.208113	-0.214856	-0.229984	-0.222229	-0.208307	-0.223504	-0.214083	-0.215396	-0.202473	-0.219606	-0.211646	-0.187989	-0.188468	-0.193121	-0.228165	-0.208781	-0.190641	-0.222689	-0.224949	-0.199457	-0.295789	-0.263362	-0.244263
fetal_muscle_trunk	60	-0.228711	-0.162132	-0.233935	-0.22628	-0.214989	-0.227688	-0.23256	-0.221677	-0.221977	-0.220668	-0.221944	-0.221563	-0.210922	-0.207842	-0.204466	-0.201601	-0.181833	-0.178872	-0.194612	-0.197937	-0.218343	-0.216183	-0.193767	-0.213436	-0.223654	-0.196056	-0.277016	-0.263214	-0.249364
fetal_muscle_trunk	70	-0.184727	-0.174151	-0.233219	-0.222192	-0.217262	-0.218516	-0.216847	-0.220941	-0.219152	-0.212193	-0.209687	-0.214372	-0.227341	-0.209812	-0.208244	-0.210366	-0.193754	-0.180992	-0.173882	-0.172117	-0.210641	-0.214076	-0.201011	-0.219487	-0.213238	-0.187787	-0.287993	-0.265494	-0.256771
fetal_muscle_trunk	80	-0.232184	-0.172046	-0.231368	-0.221227	-0.211356	-0.211761	-0.207123	-0.199454	-0.226548	-0.200561	-0.22328	-0.212275	-0.208218	-0.204533	-0.204378	-0.162703	-0.204318	-0.191558	-0.175549	-0.191952	-0.207957	-0.212926	-0.207842	-0.220942	-0.192989	-0.196143	-0.281268	-0.269334	-0.260055
fetal_muscle_trunk	90	-0.231819	-0.177893	-0.217932	-0.223514	-0.211416	-0.209221	-0.205416	-0.235269	-0.216039	-0.203906	-0.199858	-0.205263	-0.173884	-0.198741	-0.175602	-0.187389	-0.20121	-0.185043	-0.187571	-0.183892	-0.20935	-0.21519	-0.198807	-0.222622	-0.185617	-0.195311	-0.271532	-0.252339	-0.25889
fetal_muscle_trunk	100	-0.216044	-0.181896	-0.215974	-0.21468	-0.203424	-0.213067	-0.211966	-0.220115	-0.211702	-0.225874	-0.213052	-0.189507	-0.19685	-0.196201	-0.175899	-0.20407	-0.171805	-0.182021	-0.192954	-0.182956	-0.215173	-0.208686	-0.20488	-0.215085	-0.200042	-0.197061	-0.277591	-0.252061	-0.240177

fetal_ovary	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_ovary	10	-0.137	-0.109591	-0.194414	-0.194691	-0.185892	-0.213698	-0.210448	-0.196554	-0.204749	-0.20044	-0.211009	-0.201492	-0.212893	-0.208333	-0.221746	-0.209019	-0.210895	-0.207325	-0.185109	-0.177834	-0.203442	-0.178932	-0.182328	-0.198306	-0.190554	-0.193133	-0.186195	-0.210573	-0.220146
fetal_ovary	20	-0.14904	-0.051198	-0.217288	-0.222873	-0.235095	-0.235437	-0.227422	-0.229029	-0.244527	-0.237334	-0.215747	-0.232756	-0.231234	-0.232804	-0.240154	-0.242989	-0.232101	-0.21705	-0.210029	-0.190479	-0.210179	-0.20422	-0.218654	-0.225248	-0.204969	-0.231115	-0.242222	-0.257432	-0.240794
fetal_ovary	30	-0.21754	-0.1192	-0.213555	-0.234009	-0.218947	-0.218812	-0.204071	-0.228942	-0.241899	-0.242199	-0.203606	-0.2329	-0.235496	-0.239809	-0.241733	-0.232109	-0.237822	-0.229813	-0.199149	-0.18583	-0.197114	-0.19958	-0.232251	-0.226208	-0.216907	-0.226636	-0.27046	-0.271804	-0.25272
fetal_ovary	40	-0.215821	-0.084202	-0.205242	-0.224046	-0.223138	-0.202812	-0.238328	-0.231756	-0.231937	-0.236466	-0.213178	-0.228846	-0.238986	-0.201472	-0.235722	-0.194546	-0.194965	-0.208369	-0.196414	-0.200006	-0.201049	-0.205397	-0.236193	-0.190592	-0.203489	-0.209145	-0.269409	-0.269356	-0.236992
fetal_ovary	50	-0.226782	-0.08791	-0.222177	-0.230705	-0.235695	-0.211784	-0.198803	-0.213639	-0.228989	-0.227899	-0.20748	-0.194436	-0.225414	-0.194486	-0.193096	-0.216281	-0.204638	-0.197448	-0.165313	-0.169994	-0.202543	-0.198517	-0.229084	-0.188943	-0.205891	-0.200045	-0.271371	-0.26721	-0.279866
fetal_ovary	60	-0.22998	-0.1011	-0.208531	-0.21866	-0.216335	-0.203042	-0.208971	-0.213051	-0.21376	-0.207191	-0.208002	-0.198378	-0.196314	-0.200054	-0.212388	-0.206367	-0.20542	-0.178932	-0.17582	-0.198627	-0.198033	-0.201356	-0.20916	-0.200113	-0.195309	-0.202417	-0.283847	-0.258552	-0.239992
fetal_ovary	70	-0.215665	-0.116865	-0.219013	-0.207864	-0.215012	-0.18176	-0.203707	-0.214766	-0.201846	-0.196006	-0.205846	-0.197676	-0.207006	-0.20297	-0.201952	-0.183029	-0.191376	-0.175248	-0.169156	-0.16436	-0.195938	-0.211996	-0.20282	-0.189407	-0.177391	-0.201754	-0.272786	-0.235816	-0.282951
fetal_ovary	80	-0.22307	-0.098225	-0.208022	-0.203417	-0.199482	-0.202417	-0.19073	-0.196921	-0.194158	-0.20561	-0.210393	-0.200312	-0.190338	-0.200417	-0.20581	-0.171033	-0.202692	-0.187756	-0.174669	-0.189724	-0.186464	-0.197651	-0.197683	-0.187694	-0.165315	-0.187348	-0.271385	-0.248507	-0.289329
fetal_ovary	90	-0.214609	-0.105368	-0.212591	-0.204619	-0.205776	-0.192272	-0.194774	-0.197766	-0.192913	-0.189949	-0.194206	-0.197416	-0.199827	-0.19221	-0.185434	-0.18377	-0.19833	-0.174672	-0.169279	-0.176435	-0.191236	-0.199606	-0.193631	-0.195133	-0.193385	-0.194514	-0.276521	-0.243013	-0.288891
fetal_ovary	100	-0.213027	-0.105583	-0.186483	-0.197483	-0.180918	-0.19025	-0.193167	-0.190519	-0.19075	-0.199825	-0.187898	-0.192197	-0.178945	-0.197673	-0.1614	-0.187245	-0.190535	-0.166767	-0.165261	-0.171252	-0.173633	-0.202254	-0.196908	-0.195452	-0.176543	-0.187898	-0.274222	-0.240819	-0.285718

fetal_renal_cortex	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_renal_cortex	10	-0.118062	-0.131344	-0.219978	-0.218437	-0.175218	-0.209496	-0.103248	-0.114329	-0.083947	-0.204461	-0.141408	-0.116972	-0.093569	-0.103736	-0.104314	-0.166705	-0.125205	-0.156221	-0.178323	-0.162109	-0.189992	-0.184534	-0.171888	-0.199181	-0.167758	-0.193696	-0.185079	-0.182722	-0.172209
fetal_renal_cortex	20	-0.125502	-0.185015	-0.244733	-0.25284	-0.249234	-0.257164	-0.143624	-0.20356	-0.110296	-0.248786	-0.248673	-0.231449	-0.174427	-0.212489	-0.17427	-0.172527	-0.210883	-0.164354	-0.174378	-0.162288	-0.200015	-0.209768	-0.197058	-0.212391	-0.184819	-0.206558	-0.192818	-0.246368	-0.208511
fetal_renal_cortex	30	-0.123626	-0.21354	-0.253842	-0.254241	-0.254688	-0.259364	-0.235595	-0.235565	-0.119765	-0.253266	-0.25484	-0.238896	-0.180936	-0.178168	-0.185435	-0.1672	-0.24481	-0.166408	-0.176288	-0.187639	-0.213924	-0.200523	-0.194578	-0.218893	-0.197208	-0.216921	-0.22778	-0.246335	-0.221444
fetal_renal_cortex	40	-0.120197	-0.206119	-0.248935	-0.260282	-0.228988	-0.265565	-0.218103	-0.256083	-0.156531	-0.232065	-0.249023	-0.239923	-0.223282	-0.124952	-0.145688	-0.196827	-0.179257	-0.161749	-0.176875	-0.181249	-0.205642	-0.216683	-0.203031	-0.213033	-0.186936	-0.212212	-0.245432	-0.252718	-0.23461
fetal_renal_cortex	50	-0.129602	-0.184784	-0.251708	-0.250775	-0.192881	-0.244973	-0.213999	-0.238926	-0.158629	-0.232564	-0.248626	-0.234969	-0.155826	-0.15356	-0.179076	-0.155515	-0.198317	-0.171867	-0.18042	-0.148754	-0.204728	-0.196861	-0.194713	-0.232082	-0.196475	-0.210919	-0.250145	-0.250486	-0.22729
fetal_renal_cortex	60	-0.186077	-0.180777	-0.244117	-0.266592	-0.217172	-0.255127	-0.212439	-0.221842	-0.183618	-0.235856	-0.249831	-0.243599	-0.174129	-0.142136	-0.16421	-0.164603	-0.138335	-0.167537	-0.179202	-0.165306	-0.20413	-0.199031	-0.202908	-0.231829	-0.197736	-0.213916	-0.246263	-0.257047	-0.240755
fetal_renal_cortex	70	-0.160406	-0.187015	-0.237691	-0.22518	-0.218928	-0.249778	-0.253042	-0.233649	-0.168648	-0.232672	-0.239188	-0.227015	-0.192111	-0.1617	-0.147827	-0.197298	-0.207744	-0.183188	-0.17	-0.18057	-0.206733	-0.205451	-0.204327	-0.244592	-0.228282	-0.195296	-0.252673	-0.230602	-0.23599
fetal_renal_cortex	80	-0.184863	-0.182973	-0.233319	-0.235001	-0.238301	-0.242844	-0.228431	-0.236619	-0.176727	-0.22645	-0.221993	-0.226916	-0.158743	-0.155902	-0.124214	-0.173918	-0.200551	-0.18166	-0.172199	-0.176317	-0.210142	-0.205307	-0.201848	-0.224934	-0.201789	-0.196076	-0.232541	-0.257526	-0.238797
fetal_renal_cortex	90	-0.200325	-0.189615	-0.233299	-0.239653	-0.246214	-0.237733	-0.21353	-0.190392	-0.183772	-0.231535	-0.246566	-0.237358	-0.147151	-0.164548	-0.125637	-0.12693	-0.134452	-0.176805	-0.181242	-0.184243	-0.202615	-0.201646	-0.195164	-0.238526	-0.207033	-0.199913	-0.251115	-0.252686	-0.239852
fetal_renal_cortex	100	-0.206634	-0.181437	-0.228998	-0.224505	-0.206231	-0.244285	-0.237059	-0.231965	-0.188666	-0.225803	-0.214386	-0.218318	-0.127501	-0.169027	-0.137123	-0.172367	-0.161604	-0.172065	-0.191469	-0.191767	-0.209198	-0.19997	-0.198208	-0.223189	-0.21639	-0.197882	-0.238492	-0.2399	-0.219962

fetal_renal_pelvis	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_renal_pelvis	10	-0.116948	-0.133549	-0.220629	-0.222296	-0.220309	-0.211146	-0.221878	-0.08242	-0.215637	-0.20765	-0.213646	-0.216713	-0.073421	-0.081435	-0.105412	-0.108867	-0.112212	-0.165519	-0.154202	-0.169539	-0.192077	-0.186892	-0.166822	-0.191737	-0.185026	-0.188214	-0.123058	-0.147662	-0.181241
fetal_renal_pelvis	20	-0.112703	-0.159938	-0.243149	-0.250112	-0.25387	-0.247367	-0.255451	-0.242949	-0.229281	-0.240662	-0.25023	-0.250967	-0.144973	-0.247962	-0.150453	-0.172576	-0.238297	-0.145296	-0.145331	-0.173576	-0.206681	-0.218225	-0.200462	-0.226435	-0.207608	-0.21969	-0.169536	-0.188657	-0.228516
fetal_renal_pelvis	30	-0.143871	-0.17225	-0.253145	-0.253698	-0.246394	-0.258308	-0.260182	-0.23883	-0.241996	-0.257013	-0.246886	-0.248631	-0.148296	-0.252457	-0.169461	-0.149081	-0.254602	-0.189634	-0.17462	-0.188267	-0.222753	-0.212037	-0.208172	-0.213633	-0.183527	-0.225289	-0.244187	-0.210957	-0.233629
fetal_renal_pelvis	40	-0.133717	-0.165799	-0.261514	-0.265365	-0.244509	-0.261368	-0.247613	-0.25508	-0.253228	-0.244303	-0.259188	-0.25801	-0.169362	-0.235916	-0.239238	-0.16233	-0.227067	-0.188945	-0.191296	-0.169268	-0.228035	-0.198386	-0.203813	-0.19326	-0.185067	-0.215908	-0.217168	-0.223386	-0.241542
fetal_renal_pelvis	50	-0.112119	-0.189261	-0.254989	-0.258815	-0.253289	-0.2573	-0.238825	-0.260594	-0.264037	-0.252627	-0.250073	-0.25087	-0.162856	-0.22317	-0.209673	-0.156659	-0.227671	-0.181265	-0.194622	-0.171418	-0.217747	-0.193182	-0.206767	-0.204129	-0.179036	-0.20409	-0.228808	-0.226318	-0.211695
fetal_renal_pelvis	60	-0.154366	-0.163965	-0.256297	-0.257076	-0.234056	-0.248767	-0.236311	-0.23383	-0.242247	-0.242748	-0.250381	-0.248289	-0.149664	-0.240581	-0.212445	-0.190853	-0.202179	-0.195295	-0.185807	-0.17814	-0.222019	-0.205999	-0.210422	-0.197266	-0.191407	-0.200078	-0.231555	-0.212479	-0.226161
fetal_renal_pelvis	70	-0.207191	-0.172812	-0.242527	-0.249828	-0.231196	-0.251498	-0.226311	-0.244275	-0.235737	-0.249849	-0.237464	-0.251369	-0.138423	-0.185628	-0.204478	-0.143826	-0.205885	-0.182757	-0.186343	-0.186332	-0.226791	-0.210242	-0.214225	-0.21419	-0.182791	-0.205709	-0.23706	-0.248832	-0.229217
fetal_renal_pelvis	80	-0.156903	-0.194462	-0.247486	-0.240568	-0.236776	-0.253829	-0.222618	-0.240638	-0.243662	-0.237497	-0.237732	-0.232232	-0.156527	-0.216248	-0.162147	-0.189178	-0.194726	-0.198136	-0.163635	-0.17584	-0.217962	-0.2051	-0.207568	-0.219514	-0.200929	-0.206428	-0.245684	-0.231171	-0.191795
fetal_renal_pelvis	90	-0.154287	-0.208178	-0.244831	-0.24301	-0.231754	-0.251825	-0.223003	-0.180494	-0.243368	-0.244077	-0.228436	-0.225998	-0.169298	-0.171295	-0.195928	-0.124327	-0.166316	-0.178186	-0.193639	-0.150893	-0.217141	-0.207472	-0.216382	-0.230243	-0.20227	-0.20348	-0.229066	-0.244747	-0.214385
fetal_renal_pelvis	100	-0.210294	-0.195585	-0.233567	-0.248686	-0.234903	-0.245181	-0.224899	-0.226829	-0.226468	-0.231339	-0.226062	-0.217492	-0.18732	-0.196441	-0.188554	-0.17806	-0.195883	-0.19032	-0.18436	-0.176405	-0.221889	-0.205361	-0.224462	-0.223277	-0.211629	-0.204988	-0.22912	-0.226974	-0.192935

fetal_skin	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_skin	10	-0.1859	-0.15354	-0.182265	-0.175437	-0.159947	-0.169924	-0.172289	-0.18585	-0.178702	-0.187253	-0.180125	-0.187857	-0.182375	-0.178929	-0.173637	-0.191011	-0.191328	-0.175215	-0.174178	-0.186936	-0.199923	-0.195679	-0.162872	-0.165942	-0.199059	-0.168742	-0.199142	-0.234997	-0.206562
fetal_skin	20	-0.165547	-0.113063	-0.215026	-0.224293	-0.204568	-0.224684	-0.21943	-0.215266	-0.220706	-0.220393	-0.229353	-0.229689	-0.227332	-0.217353	-0.210143	-0.229727	-0.228887	-0.203243	-0.206382	-0.184397	-0.222338	-0.239885	-0.195473	-0.228879	-0.21008	-0.203238	-0.240085	-0.248612	-0.26123
fetal_skin	30	-0.181613	-0.124342	-0.224126	-0.231849	-0.225073	-0.235923	-0.242963	-0.235246	-0.236654	-0.227375	-0.22195	-0.243135	-0.229668	-0.223562	-0.238945	-0.227446	-0.231781	-0.218974	-0.198051	-0.210661	-0.204616	-0.244895	-0.213631	-0.214899	-0.210382	-0.236323	-0.273316	-0.262491	-0.278457
fetal_skin	40	-0.227849	-0.104811	-0.233969	-0.243445	-0.226663	-0.239007	-0.241156	-0.243707	-0.242845	-0.238491	-0.237372	-0.233144	-0.210231	-0.233225	-0.243463	-0.222242	-0.224955	-0.194697	-0.219256	-0.205032	-0.222452	-0.226046	-0.214577	-0.196027	-0.200054	-0.216767	-0.282436	-0.267022	-0.231212
fetal_skin	50	-0.210239	-0.113848	-0.237434	-0.241454	-0.227907	-0.222751	-0.242935	-0.224646	-0.217562	-0.236445	-0.20912	-0.224761	-0.219565	-0.24331	-0.222914	-0.215921	-0.225086	-0.19704	-0.195123	-0.189567	-0.215067	-0.225172	-0.20688	-0.185799	-0.200467	-0.204398	-0.278732	-0.274819	-0.234531
fetal_skin	60	-0.220042	-0.123652	-0.233602	-0.23506	-0.227616	-0.229568	-0.225378	-0.223306	-0.231845	-0.232702	-0.232563	-0.214862	-0.221426	-0.222894	-0.225019	-0.224003	-0.231611	-0.202624	-0.19833	-0.204348	-0.214542	-0.231413	-0.199137	-0.211318	-0.182937	-0.198498	-0.265006	-0.290868	-0.289464
fetal_skin	70	-0.227249	-0.119777	-0.237054	-0.222053	-0.223892	-0.224529	-0.230813	-0.244808	-0.225371	-0.214495	-0.226998	-0.212823	-0.226144	-0.213414	-0.213761	-0.22641	-0.22196	-0.167283	-0.209245	-0.196573	-0.218258	-0.222727	-0.185245	-0.196674	-0.183249	-0.179472	-0.271382	-0.25676	-0.280252
fetal_skin	80	-0.195432	-0.122562	-0.22946	-0.223713	-0.20843	-0.224845	-0.22189	-0.214864	-0.227763	-0.216657	-0.224378	-0.225254	-0.212859	-0.215503	-0.20052	-0.218141	-0.219762	-0.166112	-0.189653	-0.200136	-0.186655	-0.209118	-0.192615	-0.188105	-0.18454	-0.183934	-0.272059	-0.250758	-0.298509
fetal_skin	90	-0.215274	-0.128812	-0.222223	-0.210836	-0.217643	-0.217107	-0.223494	-0.225794	-0.226955	-0.211774	-0.2158	-0.217728	-0.205573	-0.213101	-0.207322	-0.202269	-0.224266	-0.18309	-0.179978	-0.169351	-0.193861	-0.21593	-0.190049	-0.180683	-0.189303	-0.191827	-0.274973	-0.279925	-0.279708
fetal_skin	100	-0.207313	-0.109568	-0.216113	-0.217138	-0.213479	-0.215001	-0.223028	-0.212708	-0.208087	-0.211366	-0.214947	-0.218621	-0.211319	-0.214006	-0.205181	-0.22311	-0.210358	-0.179463	-0.170452	-0.175101	-0.206418	-0.215067	-0.178515	-0.182289	-0.190494	-0.191823	-0.265964	-0.274999	-0.254263

fetal_spinal_cord	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_spinal_cord	10	-0.138325	-0.107889	-0.189024	-0.182326	-0.188313	-0.193116	-0.193193	-0.196864	-0.177922	-0.17744	-0.185459	-0.192844	-0.18698	-0.166742	-0.18307	-0.17673	-0.183598	-0.184366	-0.179552	-0.191549	-0.192518	-0.189438	-0.201723	-0.19595	-0.202538	-0.208299	-0.217279	-0.211209	-0.204639
fetal_spinal_cord	20	-0.153104	-0.149378	-0.220545	-0.219516	-0.211297	-0.222357	-0.222221	-0.207503	-0.211776	-0.213077	-0.204395	-0.21315	-0.21515	-0.198516	-0.210354	-0.212599	-0.22888	-0.189283	-0.180055	-0.199656	-0.199197	-0.219006	-0.224372	-0.217289	-0.217215	-0.202805	-0.240552	-0.266359	-0.20639
fetal_spinal_cord	30	-0.171515	-0.171496	-0.227104	-0.215013	-0.229987	-0.21697	-0.244211	-0.216773	-0.227083	-0.204461	-0.218563	-0.188829	-0.22568	-0.210744	-0.204686	-0.215412	-0.223896	-0.194399	-0.158645	-0.184889	-0.217708	-0.232457	-0.211921	-0.217211	-0.224594	-0.18818	-0.245825	-0.257961	-0.267229
fetal_spinal_cord	40	-0.194456	-0.161405	-0.225935	-0.237451	-0.221888	-0.226525	-0.226285	-0.215291	-0.218483	-0.218999	-0.217484	-0.224454	-0.217516	-0.218148	-0.22354	-0.213794	-0.178407	-0.201352	-0.180285	-0.197542	-0.202872	-0.213336	-0.190376	-0.204762	-0.222571	-0.187789	-0.252354	-0.264141	-0.244481
fetal_spinal_cord	50	-0.204066	-0.159135	-0.227365	-0.234035	-0.227819	-0.230627	-0.231801	-0.215302	-0.228135	-0.213664	-0.208784	-0.213366	-0.209346	-0.199592	-0.205008	-0.219465	-0.212252	-0.173341	-0.178132	-0.20129	-0.215657	-0.220221	-0.192083	-0.200119	-0.204462	-0.196728	-0.264303	-0.270497	-0.256705
fetal_spinal_cord	60	-0.217432	-0.163965	-0.209506	-0.228799	-0.208252	-0.223295	-0.233972	-0.220447	-0.228539	-0.200256	-0.215146	-0.210902	-0.19418	-0.214209	-0.209817	-0.212883	-0.195099	-0.185169	-0.165412	-0.179902	-0.212321	-0.20497	-0.197464	-0.182984	-0.200111	-0.180837	-0.232163	-0.287458	-0.251103
fetal_spinal_cord	70	-0.20341	-0.146814	-0.218323	-0.231372	-0.211209	-0.224366	-0.232375	-0.207107	-0.224477	-0.199364	-0.215107	-0.185406	-0.203274	-0.194742	-0.195285	-0.192545	-0.188333	-0.17061	-0.19326	-0.186728	-0.206053	-0.19241	-0.204423	-0.197815	-0.195406	-0.179537	-0.25166	-0.247688	-0.242713
fetal_spinal_cord	80	-0.216448	-0.140866	-0.216007	-0.211826	-0.197927	-0.224323	-0.220478	-0.195628	-0.206533	-0.202284	-0.212309	-0.200399	-0.189743	-0.200756	-0.198608	-0.198744	-0.189509	-0.184435	-0.188986	-0.182519	-0.211968	-0.201293	-0.197723	-0.204702	-0.18641	-0.18884	-0.249894	-0.245899	-0.253986
fetal_spinal_cord	90	-0.198094	-0.161898	-0.210476	-0.21571	-0.20492	-0.213547	-0.211578	-0.207342	-0.20591	-0.197556	-0.20729	-0.194514	-0.201098	-0.194468	-0.194133	-0.1918	-0.188116	-0.175372	-0.157836	-0.183991	-0.211799	-0.197193	-0.201664	-0.202522	-0.190966	-0.178798	-0.24045	-0.257284	-0.248983
