breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_quadriceps_left	80	0.260043	0.19136	0.165944	0.185701	0.22037	0.209436	0.191154	0.185188	0.219434	0.188276	0.229216	0.209626	0.22281	0.184853	0.219086	0.22071	0.00482	0.005009	0.004409	0.001732	0.002261	0.000622	0.001067	0.000567	0.002776	-0.000495	0.0014	0.001584
fibroblasts_fetal_skin_quadriceps_left	90	0.250005	0.178495	0.199235	0.163172	0.208943	0.191409	0.191621	0.178377	0.164194	0.232214	0.174426	0.190365	0.181315	0.181959	0.175555	0.187008	0.004258	0.003783	0.00494	0.001492	0.001229	0.0008	0.000969	0.000797	0.001207	-0.000474	0.001374	0.000819
fibroblasts_fetal_skin_quadriceps_left	100	0.223769	0.15534	0.16204	0.16536	0.168044	0.152788	0.150453	0.155591	0.155606	0.179455	0.160017	0.178546	0.164574	0.156131	0.157026	0.166449	0.003469	0.016572	0.00455	0.0007	0.001305	0.000696	0.000768	0.000772	0.000992	-0.000352	0.000994	0.001705
fibroblasts_fetal_skin_quadriceps_right	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_quadriceps_right	10	0.35739	0.218518	0.209242	0.260906	0.282727	0.182403	0.259251	0.206829	0.21498	0.209882	0.209627	0.369053	0.300818	0.276596	0.299335	0.358828	0.053111	0.046817	0.052602	-0.00123	-0.001089	-0.000971	0.00012	-0.000649	0.000328	-0.000482	0.000928	0.000382
fibroblasts_fetal_skin_quadriceps_right	20	0.384786	0.330495	0.209534	0.307394	0.312404	0.334893	0.331675	0.305984	0.312117	0.256709	0.314291	0.350464	0.353459	0.355979	0.332083	0.342397	0.050476	0.040894	0.036024	-0.000743	-0.001187	-0.001311	-0.001061	-0.001282	-0.000381	-0.001069	-0.000508	0.000718
fibroblasts_fetal_skin_quadriceps_right	30	0.374245	0.314724	0.261736	0.285914	0.312562	0.324928	0.305572	0.299309	0.31111	0.248098	0.337859	0.353159	0.340422	0.34587	0.338051	0.327005	0.027453	0.034996	0.031425	-0.000553	-0.000462	-0.001166	-0.001325	-0.001352	-0.000786	-0.000506	0.000331	-0.000387
fibroblasts_fetal_skin_quadriceps_right	40	0.346415	0.308308	0.251636	0.282717	0.315765	0.305861	0.298684	0.28823	0.303678	0.238496	0.315944	0.326139	0.310205	0.326821	0.316788	0.325016	0.022302	0.026078	0.026599	-0.000312	-0.000738	-0.000972	-0.001433	-0.001263	-0.001226	-0.000954	-0.001485	0.000695
fibroblasts_fetal_skin_quadriceps_right	50	0.319559	0.257473	0.252076	0.276981	0.296483	0.236356	0.273675	0.276788	0.292369	0.249379	0.29254	0.281278	0.268811	0.304913	0.30991	0.301862	0.019831	0.0184	0.020141	-0.000598	-0.000828	-0.001282	-0.001848	-0.001183	-0.001097	-0.00125	-0.000257	0.000231
fibroblasts_fetal_skin_quadriceps_right	60	0.303143	0.240099	0.21039	0.242332	0.234714	0.256579	0.249651	0.252009	0.24685	0.238775	0.246914	0.26078	0.292764	0.268762	0.275539	0.284335	0.018038	0.017748	0.018056	-0.000946	-0.001129	-0.001429	-0.001421	-0.001361	-0.001176	-0.001207	-5e-05	0.000386
fibroblasts_fetal_skin_quadriceps_right	70	0.288438	0.21292	0.211869	0.201591	0.245597	0.207374	0.215721	0.211515	0.229955	0.209445	0.223501	0.255985	0.24192	0.23351	0.247937	0.225107	0.017486	0.01212	0.017463	-0.000607	-0.001639	-0.001567	-0.001808	-0.001516	-0.000556	-0.000677	-0.000216	0.000788
fibroblasts_fetal_skin_quadriceps_right	80	0.268414	0.206413	0.188929	0.21355	0.221168	0.205742	0.194031	0.190065	0.198631	0.196437	0.189874	0.198464	0.206587	0.217995	0.239801	0.212882	0.016564	0.017868	0.016729	-0.000669	-0.00124	-0.001405	-0.00134	-0.001043	-0.00162	-0.001236	-0.000294	-0.000128
fibroblasts_fetal_skin_quadriceps_right	90	0.263968	0.163324	0.173678	0.153302	0.185783	0.191042	0.18836	0.171074	0.189318	0.196221	0.190559	0.186252	0.199733	0.194617	0.216853	0.177047	0.017115	0.011028	0.017262	-0.000974	-0.001321	-0.001525	-0.001729	-0.001511	-0.001361	-0.001309	-0.000368	0.000331
fibroblasts_fetal_skin_quadriceps_right	100	0.253786	0.15226	0.161619	0.160207	0.160787	0.174942	0.169092	0.160259	0.1592	0.157076	0.159978	0.171196	0.165669	0.175457	0.18326	0.189415	0.016648	0.01647	0.016184	-0.000853	-0.001071	-0.000986	-0.001567	-0.000887	-0.001276	-0.001141	-0.000654	0.000596
fibroblasts_fetal_skin_scalp	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_scalp	10	0.440036	0.248334	0.301422	0.326156	0.279201	0.342653	0.291698	0.275529	0.347496	0.316525	0.330666	0.321457	0.295252	0.332445	0.379271	0.297856	0.040352	0.038197	0.038315	0.00216	0.003196	0.005872	0.001051	0.002443	0.003044	-0.000221	0.000455	0.00277
fibroblasts_fetal_skin_scalp	20	0.467761	0.350947	0.365472	0.384865	0.365579	0.342706	0.41458	0.344796	0.328158	0.349833	0.366593	0.431398	0.433579	0.406131	0.392078	0.376483	0.036272	0.030727	0.045675	0.001947	0.002525	0.00205	0.002617	0.002633	0.003192	0.000693	0.001126	0.000524
fibroblasts_fetal_skin_scalp	30	0.442701	0.355313	0.372735	0.383924	0.364855	0.346641	0.377841	0.381799	0.386653	0.334521	0.388391	0.391825	0.418396	0.382165	0.414253	0.393557	0.0332	0.038379	0.039687	0.003432	0.002394	0.002219	0.001413	0.002643	0.002656	0.000196	0.00017	0.001307
fibroblasts_fetal_skin_scalp	40	0.410583	0.332387	0.342176	0.38049	0.366202	0.367084	0.370083	0.312009	0.35325	0.314597	0.370784	0.354362	0.388997	0.374617	0.399017	0.365954	0.03137	0.035118	0.030555	0.001682	0.00171	0.001316	0.00093	0.002688	0.002685	0.000163	0.000362	0.000666
fibroblasts_fetal_skin_scalp	50	0.391508	0.345114	0.349325	0.35298	0.34593	0.332723	0.346209	0.299702	0.340676	0.289022	0.339328	0.340549	0.350841	0.373766	0.344905	0.358197	0.027949	0.028329	0.023475	0.001242	0.001288	0.000467	0.001342	0.001857	0.00208	0.000271	-0.000171	0.001818
fibroblasts_fetal_skin_scalp	60	0.368097	0.281252	0.28879	0.294065	0.312962	0.300555	0.313353	0.2565	0.318531	0.264836	0.302457	0.307552	0.352913	0.312044	0.304379	0.298001	0.023279	0.027271	0.023615	0.001114	0.001246	0.001445	0.000888	0.001001	0.001807	-0.000474	0.000309	0.000167
fibroblasts_fetal_skin_scalp	70	0.361191	0.226377	0.260953	0.257952	0.259642	0.310056	0.264413	0.260189	0.252234	0.266597	0.245413	0.287478	0.282809	0.244361	0.283274	0.293861	0.026792	0.022389	0.021755	0.001561	0.001606	0.001034	0.000784	0.001222	0.001785	-0.000924	-0.000269	0.001226
fibroblasts_fetal_skin_scalp	80	0.337728	0.23774	0.233441	0.260192	0.235773	0.287337	0.239615	0.246345	0.230639	0.239101	0.244642	0.252958	0.222871	0.253233	0.255409	0.222888	0.025932	0.023588	0.024205	0.000827	0.001194	0.000693	0.000184	0.000478	0.001639	-0.000892	-0.000664	0.001527
fibroblasts_fetal_skin_scalp	90	0.316011	0.197648	0.219722	0.213902	0.215579	0.215823	0.218039	0.22318	0.226174	0.209176	0.228666	0.225696	0.219884	0.2299	0.239774	0.211879	0.023662	0.02306	0.025102	0.000514	0.000261	0.000528	-0.000155	0.00064	0.001189	-5.4e-05	-0.000419	0.000904
fibroblasts_fetal_skin_scalp	100	0.304665	0.199403	0.225738	0.212273	0.235852	0.200595	0.187245	0.187131	0.221744	0.196229	0.177503	0.18774	0.206029	0.190064	0.230668	0.210158	0.025093	0.022951	0.025329	0.000492	0.000631	0.000735	3.4e-05	0.001091	0.001325	-0.000287	-0.000634	0.000892
fibroblasts_fetal_skin_upper_back	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_upper_back	10	0.444989	0.26793	0.295131	0.303606	0.341984	0.344718	0.320846	0.29087	0.243444	0.24871	0.262837	0.368069	0.40439	0.38907	0.332758	0.311489	-0.029234	-0.03037	-0.028973	0.00688	0.006744	0.003632	0.003491	0.007417	0.00868	-0.000254	0.003106	0.001467
fibroblasts_fetal_skin_upper_back	20	0.413787	0.327433	0.343101	0.376521	0.380148	0.371632	0.385185	0.340815	0.338219	0.314265	0.39462	0.402487	0.411962	0.423384	0.388043	0.396835	-0.021378	-0.021016	-0.024165	0.005371	0.00612	0.00577	0.003839	0.005208	0.00626	0.003166	0.002975	0.0021
fibroblasts_fetal_skin_upper_back	30	0.424257	0.370967	0.343039	0.39464	0.368585	0.367599	0.362023	0.348539	0.374431	0.298465	0.382365	0.389035	0.392575	0.375419	0.395277	0.408255	-0.016652	-0.017906	-0.019859	0.003903	0.003951	0.003823	0.003801	0.004488	0.005997	0.002737	0.002841	0.002258
fibroblasts_fetal_skin_upper_back	40	0.402677	0.349684	0.318659	0.355399	0.338653	0.385092	0.354213	0.340524	0.350277	0.275642	0.369197	0.357156	0.378113	0.36385	0.36696	0.372803	-0.015161	-0.015817	-0.016396	0.003567	0.003153	0.003272	0.002504	0.003778	0.004835	0.002981	0.003488	0.000612
fibroblasts_fetal_skin_upper_back	50	0.385371	0.340883	0.321083	0.307313	0.326236	0.312239	0.303208	0.313065	0.317663	0.278489	0.310323	0.309395	0.327472	0.320521	0.335977	0.325633	-0.015098	-0.011379	-0.011181	0.003376	0.003633	0.001897	0.001209	0.003477	0.003797	0.00304	0.00255	0.001272
fibroblasts_fetal_skin_upper_back	60	0.35956	0.277321	0.29454	0.296685	0.275465	0.288356	0.295309	0.291922	0.31697	0.276259	0.308901	0.303728	0.294126	0.295842	0.283439	0.293027	-0.00944	-0.011595	-0.010573	0.002797	0.003299	0.00234	0.001091	0.003133	0.002817	0.002417	0.002088	0.00067
fibroblasts_fetal_skin_upper_back	70	0.346538	0.283664	0.259259	0.278576	0.25317	0.278267	0.268104	0.240533	0.240997	0.259859	0.296416	0.288901	0.264989	0.285793	0.271922	0.303129	-0.009601	-0.00798	-0.00974	0.002715	0.002212	0.003122	0.000911	0.002001	0.002482	0.002519	0.001055	0.000672
fibroblasts_fetal_skin_upper_back	80	0.304977	0.227908	0.247506	0.248697	0.236933	0.227286	0.238236	0.228434	0.244952	0.223769	0.274095	0.253674	0.248612	0.236787	0.247241	0.213253	-0.00917	-0.012195	-0.012546	0.001508	0.001674	0.0028770000000000002	0.000563	0.002647	0.002381	0.001877	0.002245	0.000444
fibroblasts_fetal_skin_upper_back	90	0.284505	0.192398	0.197319	0.21509	0.232925	0.209182	0.236854	0.231002	0.195029	0.220337	0.23604	0.248421	0.206069	0.223204	0.215135	0.241974	0.001315	-0.008647	0.002161	0.001529	0.002889	0.001555	0.00118	0.002856	0.002585	0.001363	0.000822	0.000276
fibroblasts_fetal_skin_upper_back	100	0.293023	0.181621	0.185872	0.207943	0.212415	0.211391	0.179853	0.211482	0.214484	0.187025	0.197444	0.228493	0.229294	0.2027	0.196123	0.192969	0.000707	0.004409	-0.007513	0.002286	0.001087	0.002251	0.000846	0.001051	0.002433	0.001787	0.001611	-0.000393
gastric_mucosa	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
gastric_mucosa	10	0.396813	0.23446	0.259808	0.173924	0.178228	0.270349	0.229011	0.20501	0.203796	0.213248	0.265281	0.33354	0.303862	0.301306	0.283851	0.286891	0.017412	0.010502	0.017546	0.02795	0.019917	0.022633	0.044997	0.048133	0.065219	0.051737	0.027731	0.07715
gastric_mucosa	20	0.382285	0.278294	0.334636	0.229042	0.251984	0.293641	0.272069	0.338395	0.267584	0.23266	0.33525	0.363621	0.303988	0.325559	0.322433	0.355782	0.004009	0.000562	0.004798	0.016145	0.023862	0.022328	0.037137	0.038215	0.06971	0.013876	0.01351	0.047022
gastric_mucosa	30	0.357014	0.289771	0.319509	0.273568	0.249775	0.270768	0.303622	0.33759	0.268364	0.260887	0.300548	0.346051	0.335706	0.325776	0.325159	0.322254	0.001155	6.8e-05	0.000339	0.017218	0.019377	0.028117	0.025645	0.030164	0.04849	0.01085	0.005558	0.031179
gastric_mucosa	40	0.34478	0.30324	0.306985	0.285112	0.27837	0.283036	0.315882	0.294903	0.297743	0.285291	0.302323	0.323323	0.328073	0.323415	0.330479	0.331057	-0.003298	-0.001102	-0.002444	0.017859	0.017829	0.021418	0.021295	0.027768	0.041175	0.010886	0.002889	0.030405
gastric_mucosa	50	0.331175	0.294127	0.309649	0.253117	0.303132	0.288669	0.269748	0.291637	0.273128	0.259882	0.307135	0.29612	0.319792	0.31828	0.316678	0.294313	-0.00491	-0.007108	-0.001576	0.01561	0.016672	0.019372	0.020195	0.027963	0.035734	0.015504	0.01463	0.025118
gastric_mucosa	60	0.29975	0.271118	0.286365	0.216168	0.266804	0.264447	0.276471	0.284463	0.290292	0.246459	0.280281	0.297768	0.274137	0.287026	0.300123	0.288298	0.005771	-0.010396	-0.002091	0.0168	0.011145	0.019679	0.019421	0.024433	0.032765	0.012214	0.008746	0.024985
gastric_mucosa	70	0.257312	0.254326	0.267408	0.207752	0.272296	0.227959	0.257504	0.236375	0.222887	0.245171	0.243908	0.261307	0.235765	0.270597	0.294521	0.27126	0.005305	-0.009098	0.008803	0.013846	0.012381	0.019878	0.017886	0.0183	0.02584	0.013679	0.012175	0.02454
gastric_mucosa	80	0.251605	0.241972	0.233922	0.211706	0.244675	0.219516	0.231005	0.208375	0.212226	0.2461	0.232011	0.261131	0.244046	0.261678	0.246546	0.235304	0.006419	-0.007007	-0.007434	0.014554	0.01027	0.015037	0.016046	0.018716	0.024893	0.010866	0.008411	0.024793
gastric_mucosa	90	0.224671	0.205178	0.211744	0.182222	0.247777	0.198822	0.23338	0.214186	0.18789	0.189528	0.229653	0.215444	0.207835	0.18314	0.211287	0.210932	0.004469	-0.003193	-0.009329	0.011803	0.008258	0.015009	0.013107	0.019436	0.024568	0.009931	0.011639	0.019911
gastric_mucosa	100	0.21048	0.22401	0.186452	0.156761	0.21069	0.186272	0.222883	0.200198	0.211196	0.171898	0.207455	0.210134	0.223573	0.205192	0.207944	0.206876	0.00516	0.00558	0.006214	0.009466	0.010714	0.013946	0.015042	0.017701	0.019652	0.011303	0.010478	0.016807
heart	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
heart	10	0.6034864	0.3055745	0.3413743	0.2896704	0.334219	0.403011	0.311485	0.2997763	0.2555197	0.321733	0.313547	0.399942	0.3412109	0.3346889	0.276718	0.430967	0.09979519	0.1167049	0.1014522	0.183647	0.176172	0.26647	0.150786	0.177833	0.288693	0.180572	0.240554	0.247067
heart	20	0.5225483	0.3793739	0.3414813	0.394783	0.378933	0.439492	0.3623912	0.3542789	0.2876912	0.318567	0.362664	0.4988895	0.3752097	0.3941861	0.33992	0.492688	0.1032066	0.1008264	0.1049409	0.16158	0.177103	0.180328	0.151883	0.164996	0.168971	0.158198	0.200692	0.164878
heart	30	0.5110135	0.3983089	0.2942598	0.3799286	0.416071	0.419207	0.4790788	0.3823782	0.2903846	0.390934	0.385853	0.5494806	0.3433999	0.4187397	0.374441	0.518949	0.1021468	0.1021861	0.1018385	0.14667	0.15908	0.14609	0.141918	0.14132	0.148123	0.150854	0.160575	0.15886
heart	40	0.4952175	0.4257987	0.3838491	0.4609845	0.474711	0.425237	0.5438562	0.3845871	0.4078112	0.336546	0.38889	0.4898879	0.4413919	0.4270258	0.42259	0.55059	0.09964297	0.09382141	0.09032611	0.133834	0.138197	0.136128	0.133796	0.128087	0.135616	0.120445	0.106185	0.130045
heart	50	0.4574073	0.4476649	0.4830767	0.4319067	0.490884	0.421064	0.4607824	0.5154901	0.4243421	0.3724	0.413031	0.4878558	0.409034	0.4285426	0.409976	0.50113	0.08627358	0.09977599	0.09024019	0.134948	0.122152	0.124801	0.102257	0.124377	0.125299	0.109647	0.11159	0.096487
heart	60	0.432758	0.4425306	0.4034118	0.4264437	0.482796	0.410554	0.4943573	0.408031	0.3510368	0.371451	0.396703	0.4093796	0.3937663	0.4128141	0.417902	0.499672	0.09826591	0.09770146	0.08007995	0.128604	0.12859	0.124884	0.09619	0.127708	0.122795	0.07856	0.090567	0.118643
heart	70	0.4198598	0.3677307	0.3054222	0.350645	0.42327	0.377366	0.3936868	0.3915679	0.3560743	0.363773	0.370045	0.3919532	0.3830967	0.3884276	0.360895	0.435697	0.07499586	0.08165863	0.07253412	0.113037	0.111849	0.097167	0.110376	0.106202	0.099592	0.082537	0.068618	0.082956
heart	80	0.4075797	0.3545842	0.3863805	0.2960746	0.418175	0.359921	0.3796812	0.371107	0.3703427	0.340539	0.326443	0.3720141	0.3914399	0.3855672	0.391909	0.463337	0.07191294	0.0791347	0.07135632	0.102939	0.098187	0.08661	0.094291	0.101525	0.111273	0.070003	0.0663	0.078476
heart	90	0.3706086	0.4126226	0.2328933	0.3172647	0.372504	0.3474	0.3405389	0.3303637	0.3107468	0.34578	0.321651	0.3304813	0.3963134	0.3684402	0.377517	0.462072	0.04737589	0.06216667	0.06681748	0.10437	0.071571	0.088978	0.080919	0.08377	0.097607	0.065483	0.049542	0.067996
heart	100	0.338119	0.3669694	0.1982998	0.3785965	0.384144	0.307642	0.34899	0.3409013	0.3454577	0.292954	0.2851	0.3346914	0.3417824	0.3411674	0.371933	0.383068	0.04491489	0.05079042	0.05623722	0.087818	0.070269	0.087028	0.084709	0.091718	0.080469	0.070071	0.057888	0.068612
h1_bmp4_derived_mesendoderm_cultured_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_bmp4_derived_mesendoderm_cultured_cells	10	0.443567	0.368503	0.207231	0.202337	0.323636	0.214254	0.230325	0.279291	0.313663	0.340584	0.308219	0.401581	0.366987	0.304232	0.250206	0.379049	0.078799	0.092364	0.10904	0.012865	0.011836	0.011394	0.010122	0.011224	0.009735	0.011347	0.010748	0.011831
h1_bmp4_derived_mesendoderm_cultured_cells	20	0.460985	0.398415	0.252206	0.325626	0.370469	0.260341	0.258491	0.356864	0.380022	0.348991	0.299435	0.416482	0.421378	0.422331	0.369664	0.397857	0.111819	0.113131	0.108706	0.010295	0.009405	0.008364	0.007431	0.007808	0.008639	0.006923	0.007432	0.006567
h1_bmp4_derived_mesendoderm_cultured_cells	30	0.404794	0.372907	0.2739	0.320803	0.333231	0.34999	0.365029	0.349051	0.394505	0.376247	0.366467	0.369434	0.408157	0.374184	0.322167	0.403741	0.104132	0.104475	0.106749	0.007789	0.00773	0.006965	0.005706	0.007437	0.006827	0.005321	0.00572	0.004554
h1_bmp4_derived_mesendoderm_cultured_cells	40	0.381444	0.375375	0.279663	0.323336	0.332681	0.365933	0.358968	0.349639	0.37321	0.366234	0.370086	0.386559	0.36018	0.36101	0.349127	0.371856	0.09813	0.098387	0.098361	0.006887	0.006201	0.003881	0.004292	0.005362	0.003743	0.004513	0.004134	0.006339
h1_bmp4_derived_mesendoderm_cultured_cells	50	0.354977	0.316515	0.266177	0.306649	0.329006	0.327608	0.3416	0.31462	0.335971	0.279735	0.327228	0.345672	0.345025	0.349697	0.328098	0.335856	0.092769	0.096523	0.098101	0.006585	0.005083	0.004166	0.002561	0.003656	0.00354	0.00369	0.005159	0.005004
h1_bmp4_derived_mesendoderm_cultured_cells	60	0.320099	0.311963	0.217193	0.271568	0.289651	0.276609	0.294854	0.276302	0.288437	0.303519	0.287635	0.308175	0.319138	0.318105	0.296981	0.299003	0.091073	0.088228	0.093057	0.006198	0.003186	0.002757	0.002095	0.003084	0.003607	0.004057	0.004744	0.003477
h1_bmp4_derived_mesendoderm_cultured_cells	70	0.298958	0.265503	0.216431	0.252596	0.254393	0.288249	0.279636	0.270912	0.271342	0.277873	0.277325	0.282906	0.320058	0.284388	0.252305	0.284763	0.089112	0.090957	0.092658	0.003436	0.004073	0.002401	0.003271	0.003349	0.002647	0.003711	0.003315	0.002804
h1_bmp4_derived_mesendoderm_cultured_cells	80	0.290306	0.256012	0.198279	0.229533	0.228904	0.222904	0.238495	0.252072	0.251964	0.254503	0.261995	0.252694	0.225866	0.27238	0.244542	0.257823	0.091117	0.047988	0.050464	0.002971	0.00249	0.002606	0.002429	0.002903	0.002368	0.004067	0.004164	0.004226
h1_bmp4_derived_mesendoderm_cultured_cells	90	0.277054	0.221108	0.220556	0.224003	0.236155	0.19371	0.231411	0.188686	0.203075	0.233488	0.24471	0.220619	0.200327	0.221181	0.206431	0.224614	0.043013	0.046484	0.059084	0.001884	0.003315	0.001604	0.001455	0.002121	0.002175	0.003095	0.004158	0.002604
h1_bmp4_derived_mesendoderm_cultured_cells	100	0.258631	0.224473	0.19215	0.197192	0.212883	0.210434	0.1876	0.173359	0.206279	0.217391	0.225608	0.173757	0.211124	0.186511	0.231303	0.252998	0.058808	0.050392	0.036284	0.003124	0.003892	0.001999	0.001311	0.001386	0.002452	0.002899	0.00359	0.002411
h1_bmp4_derived_trophoblast_cultured_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_bmp4_derived_trophoblast_cultured_cells	10	0.513022	0.431426	0.395131	0.380723	0.268131	0.301508	0.355806	0.289219	0.305389	0.395674	0.356756	0.404618	0.367888	0.408018	0.326114	0.470855	0.152091	0.149983	0.153021	0.029668	0.026374	0.029553	0.023947	0.029538	0.028351	0.028972	0.026372	0.025329
h1_bmp4_derived_trophoblast_cultured_cells	20	0.53364	0.475266	0.43878	0.435459	0.38681	0.474326	0.48122	0.441884	0.492852	0.462766	0.470343	0.448408	0.475071	0.496098	0.415478	0.500473	0.131925	0.145018	0.134596	0.020143	0.019257	0.023568	0.018669	0.023361	0.021737	0.018845	0.025345	0.021208
h1_bmp4_derived_trophoblast_cultured_cells	30	0.469717	0.49608	0.463149	0.45671	0.44233	0.493535	0.446408	0.44144	0.45389	0.475633	0.472211	0.486427	0.488128	0.503191	0.479186	0.423536	0.127999	0.127645	0.13254	0.019271	0.018484	0.015038	0.017345	0.018254	0.017925	0.016297	0.017464	0.020496
h1_bmp4_derived_trophoblast_cultured_cells	40	0.463162	0.448727	0.43609	0.420979	0.352174	0.47176	0.447957	0.408397	0.456634	0.464275	0.407378	0.397361	0.475357	0.442369	0.460857	0.435608	0.123309	0.124993	0.12654	0.017058	0.016481	0.016798	0.015866	0.017959	0.016695	0.011566	0.016876	0.017863
h1_bmp4_derived_trophoblast_cultured_cells	50	0.440192	0.413351	0.367306	0.318792	0.354092	0.391503	0.399238	0.369529	0.410052	0.40809	0.353418	0.321065	0.393144	0.374835	0.416346	0.372726	0.123704	0.118273	0.122658	0.014402	0.017141	0.011633	0.013316	0.016155	0.01727	0.011657	0.017135	0.016481
