breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_muscle_trunk	60	0.334011	0.065572	0.34264	0.363766	0.34729	0.341965	0.349655	0.357119	0.338254	0.350414	0.34983	0.359215	0.341176	0.34595	0.357744	0.345738	0.350426	0.376343	0.384455	0.37899	0.073362	0.084973	0.068663	0.063989	0.084226	0.105865	0.060185	0.075586	0.066167
fetal_muscle_trunk	70	0.321879	0.073172	0.344546	0.349408	0.334915	0.350611	0.350667	0.348509	0.336844	0.346216	0.343949	0.34587	0.352635	0.344673	0.343581	0.357711	0.364283	0.384457	0.368852	0.382594	0.073194	0.094254	0.068972	0.050187	0.082959	0.105871	0.049691	0.044675	0.059201
fetal_muscle_trunk	80	0.316893	0.074395	0.341556	0.338118	0.330243	0.32352	0.346648	0.350527	0.337166	0.316527	0.333062	0.325527	0.337822	0.335507	0.365688	0.335246	0.340341	0.382053	0.378162	0.367635	0.059843	0.066853	0.065376	0.05998	0.078784	0.097574	0.040754	0.059795	0.038943
fetal_muscle_trunk	90	0.316508	0.07154	0.308046	0.328045	0.32734	0.335679	0.328305	0.331699	0.322287	0.316273	0.337791	0.325881	0.320239	0.330672	0.343465	0.31251	0.313304	0.365093	0.354993	0.372948	0.058379	0.067962	0.067171	0.058694	0.070696	0.090799	0.061138	0.053071	0.066181
fetal_muscle_trunk	100	0.306815	0.099636	0.331696	0.312858	0.331256	0.323687	0.303277	0.333127	0.316867	0.308136	0.331169	0.324067	0.328366	0.324257	0.334002	0.328499	0.313739	0.35898	0.351761	0.358042	0.068065	0.08531	0.060589	0.05919	0.080084	0.094667	0.04477	0.052623	0.066497

fetal_ovary	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_ovary	10	0.546585	0.126455	0.471879	0.497941	0.490121	0.525124	0.517027	0.539431	0.544572	0.522791	0.524468	0.536418	0.555457	0.53666	0.570747	0.543971	0.557098	0.512651	0.50309	0.428294	0.43533	0.418805	0.414925	0.361982	0.365077	0.340692	0.326662	0.318374	0.346638
fetal_ovary	20	0.586816	0.182035	0.519641	0.555659	0.525457	0.56608	0.553108	0.574178	0.578798	0.546055	0.581401	0.59307	0.600647	0.594739	0.594696	0.6016	0.595376	0.554046	0.560784	0.573868	0.415409	0.462109	0.432868	0.396454	0.396367	0.397889	0.321596	0.350512	0.291736
fetal_ovary	30	0.588111	0.218592	0.545588	0.562791	0.539284	0.551634	0.572349	0.598698	0.5869	0.57064	0.566391	0.570605	0.602713	0.588321	0.603946	0.60017	0.604899	0.572967	0.580926	0.565404	0.394839	0.437088	0.424572	0.398305	0.406633	0.416028	0.335383	0.34068	0.295275
fetal_ovary	40	0.587586	0.259707	0.546353	0.568324	0.530785	0.569931	0.56964	0.5653	0.582423	0.565026	0.577114	0.578765	0.588795	0.597741	0.595353	0.592512	0.591383	0.573229	0.574939	0.594724	0.387795	0.448691	0.406123	0.381138	0.401395	0.404511	0.32403	0.329739	0.270303
fetal_ovary	50	0.577311	0.27697	0.553408	0.562363	0.56326	0.567726	0.582455	0.586156	0.583125	0.566989	0.563273	0.568871	0.591623	0.584066	0.585978	0.593492	0.586002	0.601379	0.571643	0.586438	0.369089	0.410549	0.389519	0.366185	0.396251	0.399952	0.317739	0.316749	0.274142
fetal_ovary	60	0.553005	0.292499	0.534052	0.548838	0.558596	0.554067	0.564236	0.570841	0.57913	0.565781	0.570867	0.567083	0.58412	0.569727	0.577945	0.584799	0.585784	0.597483	0.592176	0.573148	0.354808	0.415375	0.386234	0.369521	0.399478	0.386505	0.296881	0.298571	0.252438
fetal_ovary	70	0.556331	0.287368	0.551965	0.549023	0.553931	0.562046	0.554446	0.574484	0.568685	0.567648	0.569925	0.567285	0.578405	0.575861	0.572545	0.567873	0.575153	0.589279	0.584813	0.584019	0.354016	0.411598	0.365123	0.355902	0.373856	0.394449	0.291768	0.287405	0.255208
fetal_ovary	80	0.573318	0.296976	0.543939	0.55694	0.54289	0.547165	0.559735	0.558382	0.555605	0.553526	0.554222	0.571719	0.570016	0.558188	0.54925	0.561418	0.559907	0.580965	0.572086	0.577537	0.350033	0.381189	0.367823	0.35069	0.367347	0.375324	0.285599	0.305514	0.231004
fetal_ovary	90	0.52711	0.292313	0.540276	0.555213	0.523907	0.54477	0.551138	0.553363	0.548826	0.553671	0.545259	0.549432	0.555394	0.557378	0.551463	0.551693	0.550872	0.579162	0.571116	0.578961	0.34326	0.374591	0.356861	0.353478	0.36795	0.380649	0.286378	0.257822	0.23916
fetal_ovary	100	0.524709	0.30905	0.532638	0.539309	0.541571	0.537871	0.541155	0.55506	0.542144	0.529667	0.544475	0.536855	0.54141	0.541307	0.543581	0.543373	0.544949	0.576377	0.573206	0.567599	0.342658	0.368035	0.345041	0.353052	0.353487	0.352622	0.281561	0.278764	0.231252

fetal_renal_cortex	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_renal_cortex	10	0.119236	0.041355	0.260028	0.257085	0.252687	0.260431	0.252302	0.260739	0.254076	0.244334	0.241114	0.249874	0.263129	0.272023	0.272455	0.248011	0.265578	0.268742	0.259474	0.260945	-0.107319	-0.099992	-0.067565	-0.099737	-0.134389	-0.081863	-0.093185	-0.101675	-0.113802
fetal_renal_cortex	20	0.224224	0.016728	0.247023	0.231121	0.258103	0.260578	0.265728	0.251289	0.259359	0.25308	0.254701	0.258807	0.263083	0.265929	0.269554	0.25695	0.247749	0.27537	0.26547	0.254698	-0.036603	-0.054868	-0.015335	-0.053334	-0.037093	-0.028012	-0.045654	-0.057047	-0.079046
fetal_renal_cortex	30	0.221997	0.016013	0.236861	0.23509	0.256087	0.244669	0.259777	0.254698	0.256203	0.242557	0.239782	0.253522	0.242752	0.252996	0.252417	0.244843	0.261287	0.270773	0.259575	0.247341	-0.031121	-0.028732	-0.013142	-0.026506	-0.028067	-0.006106	-0.021173	-0.053179	-0.01602
fetal_renal_cortex	40	0.214097	0.019011	0.23522	0.220882	0.23237	0.239903	0.241193	0.240599	0.235623	0.241129	0.244247	0.245369	0.238292	0.238587	0.234016	0.21256	0.227932	0.269551	0.256871	0.25692	-0.019299	-0.022551	-0.002688	-0.020485	-0.011738	-0.000465	-0.022034	-0.020243	-0.022342
fetal_renal_cortex	50	0.212242	0.024711	0.207962	0.196541	0.227597	0.228395	0.234111	0.228989	0.222524	0.227397	0.227829	0.23639	0.225188	0.236012	0.224575	0.228461	0.226441	0.254753	0.258781	0.261599	-0.006817	-0.023905	0.001462	-0.007921	-0.005348	0.013329	-0.017659	-0.012468	-0.013921
fetal_renal_cortex	60	0.208685	0.031135	0.190226	0.225363	0.218567	0.224043	0.219089	0.212948	0.207741	0.223268	0.219634	0.213473	0.220227	0.222978	0.218911	0.218226	0.240561	0.24598	0.249404	0.250679	-0.004881	-0.0107	0.005765	-0.002811	-0.008902	0.005755	-0.016187	-0.009778	-0.007335
fetal_renal_cortex	70	0.195105	0.020878	0.169235	0.085673	0.211084	0.218858	0.201603	0.223912	0.198084	0.203612	0.21018	0.204555	0.226765	0.22727	0.217595	0.205941	0.198701	0.252854	0.242755	0.247022	-0.001733	-0.006228	0.003898	-0.001977	-0.000959	0.016953	0.000548	-0.007718	-0.001774
fetal_renal_cortex	80	0.184423	0.030376	0.184651	0.08268	0.210101	0.196636	0.200773	0.201133	0.196605	0.206178	0.189415	0.204866	0.209358	0.204159	0.216337	0.196	0.196519	0.22805	0.227591	0.244369	-0.002022	-0.009023	0.006585	-0.001124	0.002018	0.016517	0.003122	-0.003171	-0.004476
fetal_renal_cortex	90	0.185535	0.024007	0.18821	0.081567	0.196531	0.204486	0.19055	0.199474	0.210154	0.190667	0.198413	0.202303	0.205176	0.184152	0.202107	0.214521	0.211396	0.220056	0.227621	0.229291	0.002691	-0.006639	0.00806	0.002867	0.000433	0.014891	-0.001175	0.002862	-0.008608
fetal_renal_cortex	100	0.187339	0.028447	0.105101	0.071634	0.186432	0.18365	0.190419	0.187911	0.183236	0.191441	0.192665	0.1894	0.189279	0.193964	0.195807	0.186889	0.205799	0.217159	0.227503	0.227202	0.002381	-0.003548	0.006941	6.5e-05	-0.002113	0.014091	0.003255	-0.003435	0.001209

fetal_renal_pelvis	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_renal_pelvis	10	0.137787	0.044677	0.243305	0.244543	0.251461	0.255362	0.207315	0.247442	0.250292	0.242	0.252341	0.250529	0.264968	0.246777	0.256932	0.262939	0.250048	0.2633	0.26933	0.244916	-0.105001	-0.162393	-0.06385	-0.080088	-0.081526	-0.062321	-0.08374	-0.109133	-0.145624
fetal_renal_pelvis	20	0.200785	0.006036	0.251968	0.256	0.252917	0.261539	0.228632	0.253274	0.256944	0.240035	0.245337	0.254926	0.244105	0.238511	0.260519	0.257268	0.256183	0.259547	0.257695	0.24762	-0.045006	-0.056195	-0.037034	-0.03217	-0.025462	-0.022318	-0.046975	-0.035743	-0.109782
fetal_renal_pelvis	30	0.220473	-0.000804	0.251657	0.243791	0.247457	0.249825	0.230096	0.252767	0.231403	0.23628	0.244257	0.238116	0.25254	0.228298	0.254495	0.251046	0.234297	0.273026	0.269568	0.262141	-0.01419	-0.042777	-0.010552	-0.011759	-0.013247	-0.006488	-0.013692	-0.022813	-0.028761
fetal_renal_pelvis	40	0.225675	0.027955	0.244255	0.237735	0.236731	0.241513	0.224726	0.224359	0.23117	0.226168	0.237568	0.239444	0.246019	0.232983	0.233159	0.237118	0.241572	0.274391	0.269949	0.258848	-0.017865	-0.030345	-0.005399	-0.006802	0.00157	0.000611	-0.014979	-0.01804	-0.016899
fetal_renal_pelvis	50	0.215883	0.030708	0.232169	0.212657	0.213405	0.228338	0.222565	0.227605	0.221977	0.219444	0.224435	0.224325	0.244891	0.213431	0.247967	0.232151	0.236368	0.258094	0.254132	0.249334	-0.004453	-0.02341	-0.006187	-0.000609	0.008647	0.007975	-0.014845	-0.02271	-0.014428
fetal_renal_pelvis	60	0.212754	-0.009335	0.218853	0.213709	0.217995	0.232309	0.196805	0.197017	0.208462	0.22099	0.209546	0.225167	0.217655	0.203495	0.223835	0.230606	0.221386	0.258373	0.234851	0.257443	-0.002701	-0.020277	-0.000329	0.00435	-0.000368	0.018211	-0.003458	-0.009599	-0.003537
fetal_renal_pelvis	70	0.194065	0.035284	0.22185	0.21254	0.205302	0.207873	0.194826	0.226034	0.206541	0.215056	0.206641	0.2046	0.222601	0.213295	0.220714	0.221379	0.200637	0.256597	0.224102	0.240983	-0.000271	-0.014043	6.2e-05	-0.000283	0.004348	0.009732	-0.006827	-0.018004	-0.005044
fetal_renal_pelvis	80	0.188521	0.03824	0.202465	0.128111	0.204471	0.206949	0.14142	0.209409	0.198892	0.199149	0.200369	0.211863	0.225458	0.186148	0.222831	0.201353	0.214927	0.224473	0.222988	0.230343	0.002622	-0.003826	-0.000152	0.002964	0.00449	0.011085	-0.003734	-0.003951	-0.005292
fetal_renal_pelvis	90	0.183247	0.036002	0.189477	0.127269	0.192295	0.193819	0.152415	0.221941	0.1828	0.200213	0.196431	0.198579	0.197743	0.200565	0.1985	0.224969	0.20352	0.242098	0.212209	0.240263	0.002597	-0.006535	0.001154	0.004006	0.009934	0.02174	0.000322	-0.003889	0.003659
fetal_renal_pelvis	100	0.186487	-0.025657	0.182516	0.189668	0.189472	0.175758	0.136305	0.203922	0.189496	0.198481	0.20094	0.185501	0.210154	0.178698	0.207332	0.213207	0.20544	0.212123	0.220747	0.231932	0.005016	-0.003129	0.004513	0.011539	0.008463	0.015292	0.003387	-0.003307	-0.002649

fetal_skin	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_skin	10	0.626504	0.201616	0.451274	0.486138	0.455851	0.490288	0.501272	0.546467	0.51822	0.532967	0.511364	0.568391	0.594557	0.61409	0.562211	0.616822	0.586586	0.604482	0.463691	0.566528	0.521313	0.489498	0.493285	0.485902	0.486708	0.466361	0.485498	0.483721	0.455144
fetal_skin	20	0.660377	0.279841	0.489563	0.545188	0.516621	0.566051	0.558624	0.58187	0.590824	0.580744	0.591795	0.618445	0.662334	0.661439	0.598208	0.655221	0.642312	0.625723	0.628326	0.543708	0.540163	0.563294	0.54346	0.527603	0.522254	0.525778	0.477687	0.445716	0.425112
fetal_skin	30	0.6379	0.317696	0.571944	0.574267	0.538729	0.594059	0.585	0.600218	0.638926	0.612641	0.60987	0.625033	0.654975	0.660268	0.665191	0.655499	0.633605	0.651567	0.654126	0.654541	0.547035	0.568891	0.571018	0.514265	0.535245	0.543876	0.454136	0.460899	0.418465
fetal_skin	40	0.663594	0.347657	0.577051	0.600238	0.554932	0.609696	0.614057	0.620847	0.605722	0.620534	0.637809	0.619573	0.664976	0.645199	0.661222	0.662351	0.65119	0.657298	0.649854	0.624131	0.528128	0.546042	0.570837	0.508222	0.512554	0.545751	0.428325	0.450855	0.389002
fetal_skin	50	0.636408	0.376967	0.570431	0.617224	0.579743	0.610189	0.626359	0.64414	0.646994	0.639422	0.6528	0.640696	0.669516	0.653938	0.657974	0.669355	0.646365	0.671821	0.679335	0.656336	0.507247	0.541049	0.575561	0.496401	0.521711	0.548591	0.439385	0.433217	0.371854
fetal_skin	60	0.616863	0.400617	0.59581	0.61736	0.588239	0.612253	0.601157	0.6266	0.637691	0.648393	0.644883	0.639952	0.653931	0.651975	0.65689	0.650038	0.64486	0.665248	0.670636	0.66033	0.500303	0.527797	0.549732	0.482264	0.503124	0.507739	0.418738	0.404595	0.358646
fetal_skin	70	0.621883	0.382535	0.578617	0.618977	0.603623	0.619281	0.60974	0.629762	0.639686	0.648741	0.62645	0.636302	0.655202	0.643892	0.659353	0.641665	0.635619	0.681292	0.655821	0.672959	0.494294	0.496921	0.527382	0.472295	0.485329	0.505703	0.420787	0.414481	0.319986
fetal_skin	80	0.610899	0.393953	0.574938	0.610794	0.584553	0.636491	0.61577	0.641399	0.628876	0.632175	0.632321	0.627198	0.638042	0.647627	0.625458	0.637296	0.64039	0.676765	0.656951	0.665215	0.4633	0.500473	0.519744	0.479437	0.466749	0.491924	0.411971	0.408113	0.309701
fetal_skin	90	0.606948	0.396628	0.589251	0.58967	0.595524	0.608634	0.584916	0.627718	0.622095	0.636443	0.615431	0.630096	0.645033	0.64041	0.631698	0.620133	0.624969	0.655786	0.66222	0.652626	0.474535	0.487706	0.476259	0.471812	0.471486	0.476685	0.397217	0.396769	0.3006
fetal_skin	100	0.59266	0.401212	0.575817	0.608274	0.589747	0.621612	0.606443	0.619751	0.619923	0.596497	0.617465	0.613928	0.618683	0.640027	0.630323	0.622562	0.610509	0.658908	0.648583	0.65572	0.45513	0.467599	0.484557	0.432918	0.459801	0.458729	0.387378	0.389996	0.280979

fetal_spinal_cord	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_spinal_cord	10	0.290469	0.081072	0.413291	0.334307	0.419225	0.37262	0.353977	0.415566	0.400698	0.414803	0.402146	0.410569	0.409333	0.411381	0.414181	0.41557	0.405314	0.346708	0.307535	0.364403	0.064651	0.100491	0.129967	0.070272	0.099591	0.064154	0.017065	0.059606	0.017859
fetal_spinal_cord	20	0.342763	0.058017	0.421588	0.409612	0.409563	0.389945	0.395295	0.42611	0.427891	0.432197	0.433019	0.42324	0.406323	0.419716	0.432244	0.405326	0.415611	0.412307	0.386528	0.324583	0.083565	0.121149	0.135143	0.109244	0.144385	0.132712	0.086605	0.072475	0.080469
fetal_spinal_cord	30	0.390565	0.070633	0.411332	0.425352	0.424639	0.421309	0.398995	0.421695	0.424794	0.429098	0.427269	0.425052	0.43097	0.420133	0.431054	0.429461	0.430451	0.424323	0.417536	0.393108	0.089625	0.12156	0.141103	0.110958	0.139642	0.147973	0.08921	0.109508	0.090271
fetal_spinal_cord	40	0.386673	0.076858	0.402764	0.406357	0.420067	0.411634	0.39313	0.417405	0.400419	0.401532	0.424761	0.415977	0.42538	0.422556	0.418929	0.427208	0.418975	0.422828	0.418905	0.388973	0.095267	0.134084	0.131535	0.110696	0.14336	0.141997	0.069267	0.095064	0.07206
fetal_spinal_cord	50	0.391383	0.093418	0.391435	0.398657	0.406558	0.399328	0.39395	0.401365	0.392043	0.413985	0.414036	0.398957	0.412659	0.415586	0.41259	0.396546	0.420022	0.429398	0.404849	0.415213	0.084427	0.127769	0.125852	0.107677	0.149203	0.140063	0.087695	0.092174	0.090735
fetal_spinal_cord	60	0.381817	0.091012	0.387615	0.39191	0.387288	0.394407	0.390218	0.395133	0.389814	0.394625	0.400667	0.399484	0.394401	0.409644	0.395307	0.407304	0.415699	0.421745	0.4291	0.42728	0.088208	0.121204	0.126384	0.098775	0.147261	0.141223	0.093699	0.092369	0.075139
fetal_spinal_cord	70	0.363969	0.089009	0.39215	0.384313	0.392841	0.385016	0.382562	0.39343	0.38803	0.389019	0.383163	0.389711	0.391109	0.385617	0.389107	0.374777	0.390938	0.431444	0.401269	0.419063	0.085518	0.113427	0.12695	0.094353	0.143744	0.145287	0.086407	0.088942	0.060349
fetal_spinal_cord	80	0.370413	0.104032	0.381348	0.378328	0.393424	0.379364	0.375705	0.386707	0.377784	0.395857	0.381295	0.385571	0.371094	0.382968	0.376775	0.385373	0.38596	0.422333	0.402607	0.404927	0.081101	0.115843	0.130143	0.112465	0.141595	0.146985	0.070733	0.077103	0.093336
fetal_spinal_cord	90	0.358414	0.118399	0.374249	0.374759	0.371108	0.374659	0.374775	0.366328	0.376094	0.381192	0.368829	0.384449	0.37285	0.372163	0.377429	0.381682	0.380628	0.423772	0.412766	0.398966	0.075897	0.116383	0.122377	0.115625	0.134576	0.14441	0.090906	0.087786	0.068989
fetal_spinal_cord	100	0.359286	0.111792	0.364983	0.362352	0.361301	0.367745	0.356545	0.376572	0.363727	0.380137	0.367686	0.361431	0.358559	0.36342	0.381656	0.383399	0.367585	0.406805	0.410822	0.414248	0.080413	0.102357	0.113047	0.111719	0.117401	0.144371	0.066878	0.080865	0.083038

fetal_stomach	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_stomach	10	0.173425	0.040923	0.240041	0.26744	0.265711	0.27441	0.268285	0.274078	0.277611	0.258395	0.252024	0.267129	0.27095	0.28648	0.265503	0.270758	0.283857	0.270224	0.273342	0.270819	-0.10794	-0.070344	-0.065958	-0.078576	-0.072979	-0.064028	-0.165722	-0.063194	-0.092768
fetal_stomach	20	0.227297	0.006114	0.273541	0.268528	0.273489	0.273408	0.273543	0.262676	0.272082	0.279525	0.275114	0.282957	0.279173	0.273786	0.277253	0.270867	0.285658	0.286191	0.266568	0.27144	-0.037376	-0.025961	-0.002258	-0.028657	-0.0151	-0.013717	-0.041126	-0.032511	-0.038509
fetal_stomach	30	0.220733	0.012713	0.265572	0.268495	0.265411	0.270196	0.274376	0.259876	0.267807	0.253318	0.257886	0.270767	0.273954	0.264127	0.26954	0.261247	0.260222	0.278775	0.26895	0.266063	-0.011943	-0.008115	0.017342	-0.005916	-0.000889	0.006677	-0.008243	-0.038213	-0.019913
fetal_stomach	40	0.234084	0.032008	0.261798	0.260453	0.249043	0.260486	0.261367	0.249967	0.265321	0.254853	0.263206	0.258194	0.271419	0.262822	0.245123	0.254845	0.241932	0.27858	0.276766	0.265675	0.000301	0.003476	0.020713	-0.005775	0.008861	0.0153	-0.003951	-0.006241	-0.003436
fetal_stomach	50	0.225853	0.029484	0.239531	0.245427	0.252965	0.241531	0.24356	0.246612	0.253082	0.247722	0.236713	0.239596	0.23613	0.242745	0.231736	0.247908	0.243813	0.266182	0.274769	0.269385	0.001441	0.013177	0.024303	0.001041	0.010871	0.019695	0.001228	-0.005666	-0.003389
fetal_stomach	60	0.213465	0.029589	0.241167	0.226153	0.243506	0.244572	0.240728	0.24197	0.24691	0.243527	0.252026	0.234321	0.237681	0.245433	0.234654	0.243531	0.219023	0.264604	0.261491	0.267226	0.003634	0.015022	0.025937	0.005119	0.016127	0.023251	0.004627	-0.005039	-0.006691
fetal_stomach	70	0.212762	0.030567	0.210317	0.219741	0.214682	0.243268	0.213985	0.212277	0.212918	0.210891	0.209454	0.208201	0.234308	0.220042	0.221776	0.23316	0.23781	0.259633	0.257966	0.268732	0.010063	0.014887	0.026809	0.005717	0.010479	0.02357	0.004061	-0.005326	-0.007636
fetal_stomach	80	0.202253	0.031889	0.217079	0.218109	0.209766	0.220577	0.199626	0.209082	0.20757	0.220099	0.214322	0.210302	0.215787	0.235935	0.21987	0.222331	0.213699	0.236841	0.239709	0.251878	0.003854	0.014474	0.023488	0.006488	0.014111	0.023311	0.007651	-0.005846	-0.004837
fetal_stomach	90	0.208633	0.032114	0.195347	0.204441	0.201525	0.20871	0.200329	0.200371	0.197361	0.212408	0.198291	0.211129	0.222242	0.190259	0.187234	0.20726	0.213423	0.243062	0.23417	0.25945	0.004077	0.016895	0.025472	0.002503	0.008564	0.024131	0.009308	-0.002598	-0.004314
fetal_stomach	100	0.195092	0.033598	0.203459	0.19962	0.197849	0.202254	0.193949	0.195293	0.202493	0.213293	0.195335	0.205901	0.207037	0.204459	0.212783	0.224412	0.204214	0.239683	0.250674	0.232	0.00613	0.019201	0.025887	0.007072	0.022286	0.021336	0.010225	-0.005566	-0.003179

fetal_testes	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_testes	10	0.493629	0.108729	0.464013	0.40655	0.460648	0.498589	0.466473	0.480724	0.479388	0.511258	0.50871	0.535151	0.5163	0.5003	0.523843	0.464801	0.548074	0.355052	0.462094	0.329139	0.363859	0.304598	0.306436	0.315893	0.299772	0.324009	0.296298	0.253129	0.262312
fetal_testes	20	0.525042	0.160824	0.486922	0.487734	0.512718	0.530681	0.526033	0.511503	0.560603	0.540155	0.529722	0.553097	0.546208	0.57326	0.559703	0.545714	0.585417	0.443164	0.536474	0.502373	0.325876	0.391392	0.355389	0.32731	0.352161	0.344567	0.281369	0.28401	0.243606
